,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val
n03376595,0.039317300545917075,0.08609102049855209,0.12121694171297673,0.15513819304346416
n12057211,0.0603421919554984,0.09564271961120539,0.12027505162955338,0.19359165977213214
n02917067,0.04064415264812386,0.018406725110344267,0.10413285778630062,0.04325391718054475
n04532670,0.005815125165465473,0.014970905076006602,0.028787987453005877,0.06782404079679641
n04209239,0.04579396383893919,0.06223520777940394,0.1313642660456182,0.1404496649653039
n02107683,0.06727062390762009,0.034381257511813604,0.15108518997095774,0.06325333605906122
n02101388,0.043357978064896975,0.07991217531565781,0.10796347226722859,0.17853925078635766
n04398044,0.0752050114623984,0.04985468302319532,0.18197179356704685,0.14848919731851917
n03447447,0.01767834903426711,0.009770205353052007,0.07151672003786805,0.0250675713856151
n03958227,0.05430876345556241,0.041932871916560546,0.1409408017693018,0.07564877916112146
n01534433,0.05693075966495791,0.0387233209776241,0.15151862078120457,0.07062821557458199
n02102177,0.03654477625792164,0.04692436980674529,0.1011983050902371,0.10467383636991297
n03314780,0.03695586257198904,0.030405179177534474,0.14107099012219834,0.11361851393772571
n03584254,0.04767413648935396,0.06931384664737948,0.14755069286490824,0.18603300561099428
n02190166,0.0477859401090911,0.09437160181027139,0.1185102894159815,0.20457724876682024
n04204347,0.04103873779431327,0.026525705053463754,0.1272896849271104,0.060798007495917836
n02086240,0.04482813301845634,0.018781467024600717,0.1274945632282775,0.04305795710252919
n01817953,0.07071631783590408,0.08890283757995349,0.1665346527574589,0.19904201101171368
n03290653,0.006741028252074417,0.0032128380812545387,0.026012134631380288,0.006600705518422056
n04418357,0.04454204825032521,0.03257370970211923,0.10818360805137714,0.07044172846375694
n03041632,0.05531309855647642,0.06927263475844939,0.15557717749320896,0.1542508022553771
n01983481,0.07327869068475452,0.05689569824652608,0.15870123200114275,0.13359217406029375
n04311174,0.08236418940371003,0.08700309682368243,0.1665906938873559,0.159688407030313
n03529860,0.03179202603104017,0.030364242097909937,0.08939281046670922,0.08855589549898973
n02105505,0.019530297672057825,0.04955416043236255,0.07508543742960634,0.149034881752104
n04086273,0.05082411192772418,0.02691821429358386,0.15622669384837162,0.09423992638559318
n02110341,0.04082747076399681,0.034609556410141525,0.11826782620449323,0.07300211607271699
n02504013,0.06540483067876343,0.053730769517860606,0.14195208345491556,0.13568228189210277
n04147183,0.008814977665663734,0.0019445739288991826,0.05746851825348277,0.006504187341426751
n02823750,0.046635398213608875,0.07803568995185742,0.1286158703046143,0.16556373746480288
n02364673,0.09519772020103381,0.049457530710714084,0.1988146286332971,0.10813376240379793
n02127052,0.016591285712457972,0.001732541484225294,0.06694661085743399,0.0037180142212531564
n02895154,0.058331583514705694,0.08993499841899101,0.14684602193267648,0.16660983699117748
n02094433,0.05085633649377552,0.0649678572097946,0.14556587227015827,0.1784060438854236
n02117135,0.008658793012333172,0.00848259758228096,0.033565239226987356,0.023077132189632997
n04467665,0.0046928178590891,0.004672723921107718,0.021198531050980608,0.011822150924582827
n02090622,0.03788285535731103,0.010505114252227941,0.11096094493704767,0.01863633559612818
n04008634,0.04204509069229807,0.08204240931925597,0.12161407887713607,0.19698522598202337
n07920052,0.047324842310463106,0.0431280658219805,0.13382229636081597,0.10331366473725749
n07695742,0.06042636504317587,0.062367169201042995,0.14821551040564648,0.15547085451599366
n03933933,0.008728921229969128,0.008950991895708284,0.051867916540567646,0.04276500341854789
n01728572,0.11082712702043152,0.12220752422138417,0.24368412936611858,0.24567126022571878
n02110627,0.030942210330986545,0.04202300506687607,0.09552153678134713,0.07941051454258882
n03146219,0.05227868295251332,0.06949039417385051,0.1318645090203649,0.10297723962345372
n07718747,0.04347146204898215,0.06811788254673047,0.1182841646555363,0.19195015562080797
n07754684,0.11387161846845736,0.07423368431418567,0.1998088357037027,0.14459487720528766
n03788365,0.05403257727113918,0.04737832709375653,0.1361131411376462,0.12677685427507063
n03649909,0.06198608758431957,0.08101357818557517,0.15034264757065535,0.1848860014828836
n01768244,0.021594856514444486,0.028040352485738964,0.09691577661932353,0.11018228655115313
n02110806,0.18894672881191713,0.1939516978179381,0.2609687391523454,0.26427813651727283
n02493509,0.030930668637115834,0.04498931476518919,0.10134389766762172,0.11705378714303113
n01828970,0.02404366584442528,0.020070729902308813,0.07430102364113547,0.06284746636222734
n02102318,0.04213267607600543,0.034505808617868755,0.1240195396205171,0.0859084220940801
n02088632,0.05354780703036292,0.0693933705240488,0.14358851776149617,0.12995989289206764
n07714571,0.02856177644553925,0.033561527412384745,0.0909118052883609,0.08671416702509167
n04461696,0.009649001109515354,0.0071876162701664725,0.04329011392664558,0.010223741971603674
n04392985,0.013269033870772176,0.02023521529908038,0.06265796870343704,0.07833612343920343
n01494475,0.04984295767456752,0.04757098865473381,0.13883629710639506,0.14156554743487015
n07583066,0.02010833544870135,0.0273799573487139,0.06927533828755876,0.12437749308049129
n04326547,0.017421669294992625,0.015120488789434602,0.06814187254967592,0.049298918901453825
n03888257,0.024362007018849448,0.01885551671461144,0.08220123068384569,0.050521360084487765
n02095314,0.017572123824392397,0.013066723253507462,0.06551036211705918,0.030500030142697802
n02009912,0.02291358313218608,0.02020605614339047,0.0795549091284176,0.04879724241501429
n04532106,0.021279299459560815,0.02994773306540992,0.06315309021952986,0.0796743691376262
n04033995,0.07569625216822413,0.04574334966937386,0.1581319448136512,0.09919805433463827
n03271574,0.03755914596872347,0.022619759174386696,0.11244725412192377,0.06663884315358838
n04243546,0.04180350902409129,0.060391910483231184,0.11822850414508759,0.16498986256523007
n02410509,0.01264984946015414,0.004809733020829298,0.04899579225133743,0.006690745837981014
n01443537,0.03008721257542641,0.052769110560584524,0.09312750855773351,0.13581437145989295
n03000247,0.09948833128295206,0.06543008829894091,0.20545719752083386,0.1565242708645765
n01819313,0.027256400180967776,0.058109214570722545,0.09068535586400524,0.17609399163342238
n04238763,0.01969466368056744,0.017698739347518994,0.07360745041055373,0.036236353631970454
n02536864,0.05828065998131065,0.03898742972236505,0.13229976807090282,0.0910568988892015
n02095889,0.01487712219962049,0.0350681941627181,0.07157212398739202,0.09298613834452678
n01784675,0.03091789096072085,0.02567157172040311,0.11642059879242096,0.08089448966477877
n04612504,0.004499395891194263,0.008692571585036148,0.027127963426372713,0.031112425383597556
n04550184,0.019891259838192392,0.020604636197872422,0.07621606073368677,0.07210424640752759
n03089624,0.05938085170055283,0.08574622098909458,0.13355659981265205,0.21368024207079991
n04487081,0.006121218036137322,0.004209528267965652,0.03169545861876824,0.004066676165725897
n02113799,0.05058141660946907,0.0792860515807115,0.12971655142699148,0.16386450230918378
n04613696,0.00896994364682147,0.005821732303843419,0.042229162034642505,0.01665671166326277
n02119022,0.022384703027305653,0.013480969313055766,0.0702225440011173,0.05185422418116838
n07720875,0.09752168414967365,0.10897296957443543,0.19677282711554078,0.2526130917682619
n03769881,0.01173711224834551,0.009781526587321423,0.05754401650835674,0.019591747643251518
n03216828,0.008551799739353206,0.013269703376672624,0.050578576366900746,0.03975344035294226
n01632458,0.03990931359758477,0.11994070172867395,0.13764767707074851,0.25623498964065733
n03272562,0.009072131514678826,0.006700615465342707,0.034308875036988366,0.014246264842728321
n03642806,0.07081648316079393,0.05509485496435915,0.17001189494352323,0.17071313084372605
n01601694,0.011422567980000797,0.021933013161406053,0.056866842529867075,0.10220990461360954
n02951358,0.08615195195589335,0.04964763362713711,0.18480077434394157,0.06489504442713746
n02105251,0.04080096553672708,0.021716972055164662,0.10400297917221735,0.0437145127980755
n03792972,0.030281701357042935,0.024588762220353146,0.09858734648371595,0.07405320925003439
n01872401,0.02187904797279685,0.016903860521888418,0.09189614078382977,0.05926531339716909
n02966687,0.012567918176380508,0.013763894499784683,0.05812586270764563,0.0362252976356452
n03871628,0.03366354374910385,0.028803519500733045,0.11229600199914846,0.0720438500633134
n13044778,0.07689193999603375,0.10674765106712585,0.18859334399567537,0.20210706679558899
n02403003,0.040532009931336876,0.04179088544595288,0.11317583804830661,0.10049909823135424
n02108000,0.05509480697591241,0.05995248359561401,0.12825084449356947,0.15121296675548418
n02172182,0.034635736074347764,0.024867164769948432,0.12606931532120297,0.08885067568783027
n01560419,0.053923707432598944,0.06997009582670216,0.12970712524647013,0.16870696786094422
n03743016,0.01076487787698443,0.010850294799474795,0.03874163492902934,0.036188292674057015
n01622779,0.005578855982723562,0.0026601874375273837,0.031714430666060174,0.004954172690145724
n02727426,0.020088459130266363,0.032096934607225194,0.06398503914286265,0.10167835632641928
n04522168,0.029406867380800006,0.04614504488849661,0.10078300161765638,0.1316416592266867
n02843684,0.015510651565894913,0.021142790309550036,0.05939319377215626,0.048510662901825465
n03255030,0.1859401765490262,0.26569727428330225,0.29307160721301184,0.33165461680973846
n03000134,0.0497091833161584,0.046174609660376974,0.1423388995472854,0.14129634078073153
n03908714,0.030303758456268693,0.05235683205207351,0.10876860107564965,0.1451098885847859
n02109525,0.06070251230684656,0.07236313638508364,0.13426858270704023,0.14601807212298115
n02483708,0.03404716212650202,0.01960359243347966,0.09448586134560708,0.0615506850860722
n02422699,0.07351430570748314,0.06887023611662699,0.1571729313131346,0.10207779616083629
n03482405,0.025805708226223946,0.034276633156226026,0.09609793298980276,0.0867063855115406
n07753592,0.19638366483759817,0.15694966629123655,0.28355232074384107,0.27657041118054937
n03447721,0.029367550920224198,0.00756492053238095,0.1051614773495444,0.02920890130937138
n01980166,0.03139503666530029,0.028078643208343693,0.11783155165176942,0.12545189563872966
n02110063,0.05342898625703411,0.03067004497106609,0.12375096798141819,0.05146844407265746
n09428293,0.025184496398276766,0.009689979456720722,0.11103750117363934,0.020810496198053315
n02489166,0.08476177396688034,0.09751896217614558,0.16614707381910815,0.16458637351327748
n03017168,0.031494785971931644,0.048716114601734264,0.10225418132764294,0.13470229323970706
n01978287,0.04938284866159738,0.02495653212652542,0.11504183786640648,0.04650479869017676
n03788195,0.007972298593352809,0.0035489906862039788,0.040314702236945145,0.0063537393938404305
n02396427,0.016625993405309656,0.007969281832010892,0.0650303918202974,0.017432223481750966
n04235860,0.0806635141064092,0.07714465427130562,0.1624205602626644,0.15653771992694224
n03325584,0.14296912809400628,0.10308430084613064,0.24413209347289924,0.1566700298093677
n02865351,0.019957569249534658,0.019792635083278862,0.09158014955340621,0.11633494770997568
n04417672,0.00919800300269261,0.006264045514237751,0.035661147760673334,0.01742860171823131
n02236044,0.05467457598039971,0.04310507341653647,0.14388008033558747,0.08815478569424179
n02093428,0.10022019817182057,0.16568673105328344,0.1864836130300006,0.23956618139197522
n02109047,0.11250883500941923,0.12991487789753592,0.19946299356697628,0.2016985520530916
n01531178,0.047081894171239536,0.03165327107857593,0.12425994862817714,0.07181947102466775
n01843065,0.042294754525203274,0.09429396508980062,0.11368900263490943,0.16833118036302108
n01985128,0.07632593408332322,0.06746377964336717,0.1783729189584282,0.15902848007178855
n02342885,0.11051722440602935,0.10323362097211429,0.2313168214249948,0.19891792362750857
n03877472,0.17814987039697266,0.11310545802804882,0.2548234649116999,0.17049554408975606
n02346627,0.027645119733503153,0.00719283431629492,0.1011851807005409,0.01133739889409738
n03717622,0.006516748178746428,0.00614059566378927,0.03728513246829611,0.013737294282167092
n03476684,0.04112994839258577,0.03412511908224815,0.13715494037581244,0.08397952702478527
n03992509,0.23928064926919626,0.3681619967167535,0.29635625679938427,0.3186017799981939
n03404251,0.12858589755807148,0.18062356325965992,0.21649503314188395,0.278853042625423
n01558993,0.03094679464713067,0.031890793025668246,0.09327897244657068,0.09975844730283481
n01694178,0.046577079674357036,0.053727592463492325,0.14107826306700114,0.09441980660072154
n03838899,0.0993048445516909,0.13843833755297283,0.19148654221276365,0.23565265464629864
n03991062,0.04619406371153851,0.030193992296990473,0.12347214161385109,0.063385259741089
n02454379,0.034655690550241515,0.0478331752793747,0.10562201354428452,0.12372980753447624
n03498962,0.05019270312761138,0.14200359935537563,0.14233355682392937,0.2273432775117422
n09472597,0.006031376790782412,0.005010146557565349,0.026845598891480325,0.02598417156380778
n04266014,0.022078947499771556,0.038255307810086375,0.07850871609945562,0.10519418631566252
n01665541,0.041531296587881045,0.048765239508175,0.1289531853398914,0.13842752248848236
n02492660,0.028950868183572512,0.014449914704673574,0.08545149512056699,0.02092348309529577
n02132136,0.013293201557583682,0.004470546741956127,0.053987512031555315,0.00965400839590969
n04330267,0.013498427667530902,0.0397925873331954,0.059694736825313996,0.09921755012477013
n02102040,0.043543079618524244,0.027924267171074463,0.11312689736069745,0.08182816648911871
n02058221,0.06721077789518498,0.062072094960112734,0.1505670140403472,0.12837921606577932
n04599235,0.07496838320407592,0.08301857495043392,0.16869309633004856,0.17906645591778225
n04131690,0.04408626008574852,0.00881997115491421,0.13115466433404196,0.03477375077855033
n07730033,0.0074831363829049894,0.0056480530697899664,0.025508301644438937,0.016692966565129634
n02793495,0.004852010868591273,0.0030190791985751277,0.022985988392923613,0.005826500849611191
n02804610,0.0898527632985989,0.0990795790911443,0.17892598505935847,0.1687810093957349
n07715103,0.03021848011582491,0.016671518876178765,0.0868181204556491,0.02474266124198375
n02128757,0.004170345018068044,0.004324569279041839,0.025622121552924326,0.009617374975710195
n07749582,0.14747015424720353,0.15983715177531901,0.25967455996822125,0.2424084888843377
n03929855,0.010555841500432641,0.036923583906391284,0.0485655262032357,0.07301895836410019
n01910747,0.01961075297311055,0.01486200855532843,0.07675339784184712,0.045760140008567256
n02112018,0.0520579814049736,0.05539912946862387,0.13698510731507219,0.15029689716051223
n02992211,0.20277045086659468,0.22798079897147544,0.26029377728566283,0.2774195410664446
n01820546,0.03421427329848012,0.008674177591292392,0.1119800026161459,0.0144373005468716
n04371430,0.4593297933143821,0.5450166435815663,0.3927379747503829,0.35990951053216963
n01537544,0.045518881034148855,0.037468398862611135,0.12638869494025762,0.11975761824884118
n02091635,0.018352107118091356,0.020914204613618495,0.07130005026700942,0.05813124380260955
n02099429,0.04002244458312067,0.013139888660844009,0.12015785442234451,0.01893648633792047
n02999410,0.08198310570885538,0.04288504425490828,0.18248311127478234,0.10069156086743257
n03868242,0.029176800580567416,0.01723313967568174,0.08496043251620918,0.030929622435461355
n03792782,0.055625471901241695,0.06801236985404102,0.1357528898546326,0.1565288603835912
n02268443,0.044008588728178887,0.031119193517238273,0.11907453938249628,0.07596134068691815
n04479046,0.12032870534645129,0.1462292343666195,0.2010771835155466,0.19454877004383386
n02981792,0.015336631230093458,0.007028088921360904,0.06842309591694223,0.011773279690921875
n04372370,0.017295417643179052,0.007027982592378521,0.08548257312243238,0.016975611649728137
n01775062,0.029278748151504892,0.02570194020522649,0.09617964608996622,0.13733141500246415
n03133878,0.023372273549553572,0.011460683689201688,0.08097538247755681,0.034355950093230836
n09288635,0.004268964581659503,0.002902948886639933,0.022941765781170027,0.0062974391666346255
n03394916,0.08263502052440631,0.045827000068359214,0.1824254942041423,0.10715935954393115
n04116512,0.06117946912005539,0.050576618960039926,0.1516719420083486,0.09541886999723509
n01883070,0.055650303458494386,0.10886265378262579,0.1542505211085533,0.26051979084021043
n04501370,0.03050278153691324,0.03695007502621138,0.08620397422532754,0.08918356233159719
n04026417,0.028696337126244722,0.02757168614419669,0.10760056297139557,0.07458934169162008
n02319095,0.025170521527654005,0.019183451875435794,0.10103313561190715,0.06031307861740074
n03891332,0.03361946214347445,0.05177568598432117,0.09344258625296464,0.12068126720745442
n04332243,0.06553376512820998,0.05883416457136945,0.16630238258904873,0.14678851149052224
n02837789,0.8593693262799897,0.7298584918474171,0.2331913230650649,0.3137587279336749
n03483316,0.1421329083855555,0.16343267058076605,0.2466045612462993,0.27917918255820995
n03814639,0.15184860711852033,0.22087864237455507,0.24197835112402086,0.30589338518199
n03220513,0.009831726043766104,0.00812058510926633,0.047257187729802835,0.030000527345015352
n01871265,0.044713112552872296,0.04948154230325599,0.10519053046152942,0.11048768397021243
n03372029,0.1365113817788755,0.15549053104266933,0.23047883041120878,0.24592002441857824
n02002724,0.019707672455471295,0.011333636811832548,0.05799821732267394,0.01938814227341418
n02089973,0.04648765252141432,0.1277544113647855,0.12498453812364059,0.23504261332756252
n03457902,0.01584848613332042,0.007695403604193416,0.06351381213239571,0.015625004156910847
n01877812,0.05748131033703653,0.04928587942011291,0.14486252868524085,0.12281198793449162
n01682714,0.061909675230641205,0.06827218474521941,0.15303103161526413,0.16345319395054078
n04039381,0.284530933310463,0.19125309131150744,0.35248899184349786,0.26410322495012756
n02130308,0.013362578327419288,0.021190909691640628,0.059585229435861586,0.08927481146584954
n02106166,0.02710392554382421,0.03380861513494892,0.08112830555916366,0.09378425975573434
n03895866,0.017914283490910173,0.04175909793841129,0.08472105884766995,0.10767215837984108
n02447366,0.014739007000205837,0.015993532862992196,0.061652232601439115,0.04394976262812633
n03532672,0.034446528391828844,0.04312402453069126,0.11002830643667097,0.12112750548601614
n03721384,0.07377800280017709,0.12169261957292064,0.15167313167452814,0.20387473521368754
n04428191,0.011747361261716691,0.008880518445689373,0.03528556408061094,0.01642837999845923
n01729977,0.05086904538588186,0.040224891514881164,0.12835207613383195,0.11840713782987744
n04591713,0.041777077847471145,0.03644613687501987,0.11322547094727227,0.08379190930130649
n03709823,0.03636640722599775,0.03128255504417976,0.1245659607196184,0.12076001409536712
n02916936,0.034341169195852096,0.07568904518161106,0.09155860916870319,0.14253137985087116
n01742172,0.07168104916802495,0.11605275340927619,0.1648654132737059,0.22318260650030963
n02814533,0.009221998414047458,0.008764161260351101,0.039905392111265495,0.01917186602572727
n01484850,0.019657819106328835,0.02531576833204781,0.07259515229385305,0.08625637412841249
n03467068,0.02073476023648301,0.013328210419495008,0.06862603639773512,0.03254685933264962
n04465501,0.017833270066625245,0.020513970021761453,0.07266463313746858,0.06862212888780381
n01689811,0.07925218835716841,0.08686877802228082,0.2035701858333594,0.2197663718249924
n02074367,0.020905878524736937,0.035939786884209755,0.07255575808145527,0.11953655176369637
n04285008,0.0165907823047143,0.015216904104636341,0.06508224230599502,0.03283072892598637
n04486054,0.011842931362393914,0.004353480388772368,0.06092945278366996,0.006398229315017421
n01770393,0.04764718568444336,0.05666481179778273,0.14185994289671328,0.16349348964890537
n02788148,0.03222343006266147,0.009888850226444675,0.10824589129233322,0.016158962185755275
n01729322,0.04018972299978253,0.05045978627281784,0.13763713260947635,0.14687481330457905
n07716906,0.06861658275108153,0.15307584414769906,0.18523465977204975,0.2728882664924379
n01629819,0.01230949279820464,0.02022955330545301,0.05934852163103348,0.058675638952125755
n02088238,0.0926976716187385,0.06835750322476088,0.1758087397966844,0.12881234669080982
n01641577,0.01715393033012215,0.00987540544139847,0.07659450452390724,0.04001993247296833
n02979186,0.010768965619420036,0.003425012264292059,0.055034672298874716,0.005221495447340505
n04597913,0.11094201786745084,0.047557929127578974,0.2188160452359986,0.10090068365288718
n02091032,0.1880487223054761,0.17035607510624687,0.25666229959982173,0.23785282611962114
n02877765,0.025465845660808537,0.00991000614065058,0.10144570487519283,0.01816980672284327
n03673027,0.004768240922959942,0.0034938165459379887,0.026864139086099793,0.005892625201045777
n04037443,0.021086194699551503,0.012275165380769977,0.0666738081151363,0.019927745928781385
n04356056,0.16619233222586804,0.17096277427142922,0.26184439253263636,0.2700436201394651
n03796401,0.006324298701522846,0.01652101976755148,0.03924501381409301,0.05230353400973529
n03452741,0.055663704418954234,0.033757367380039795,0.13547599411503863,0.09418497219748621
n02089867,0.0633251905305234,0.10656720844749543,0.13963204566341345,0.19919571279836107
n01748264,0.027352222567476114,0.03131009352584442,0.08921711215309944,0.09077144652554467
n04591157,0.10880817820543519,0.1047514166790441,0.21672187143560925,0.185347992107181
n02102973,0.027097778778335704,0.0386185677433059,0.08452541454192442,0.06852446743956644
n11879895,0.025918254009890115,0.008561730374472063,0.10637545703564329,0.023564165748092985
n01806143,0.04083377831106597,0.025930784048250645,0.1037794063798843,0.05578866435899609
n02963159,0.22351640773164957,0.2636875994937602,0.2733732516829169,0.31268918012225266
n02086910,0.04645404231069506,0.0354255175237995,0.1257628656240194,0.06413371539239204
n04162706,0.20331360663953285,0.1916764841852273,0.2760213413085864,0.2528275441913657
n01773157,0.02493802068356287,0.028995288560663537,0.08026795468264611,0.11087818355615334
n04442312,0.028860616166934555,0.016333961084436327,0.10185220215248376,0.04256244921804282
n02799071,0.1081235158856906,0.14814724390452283,0.21487797077729767,0.25158188762807043
n04376876,0.12533554836801275,0.19679493170091747,0.2459601180800526,0.31303504481523625
n04554684,0.041528895910169505,0.059013201276957264,0.13260896864919616,0.16567540952564416
n04259630,0.11613255580771828,0.1599683507979944,0.21051846103868133,0.28155052019336
